file,Essay Type,Country,Level,Temporal N,Temporal Mean,Contingency N,Contingency Mean,Comparison N,Comparison Mean,Expansion N,Expansion Mean,Explicit N,Explicit Mean,Implicit N,Implicit Mean,Conjunction N,Conjunction Mean,Condition N,Condition Mean,Cause N,Cause Mean,Concession N,Concession Mean,Asynchronous N,Asynchronous Mean,Alternative N,Alternative Mean,Contrast N,Contrast Mean,Restatement N,Restatement Mean,Synchrony N,Synchrony Mean,List N,List Mean,Instantiation N,Instantiation Mean,Pragmatic_condition N,Pragmatic_condition Mean,Exception N,Exception Mean,Pragmatic_contrast N,Pragmatic_contrast Mean,Pragmatic_concession N,Pragmatic_concession Mean,Pragmatic_cause N,Pragmatic_cause Mean,total lines
W_TWN_PTJ0_087_B1_1.txt.pipe,Jobs,TWN,B1_1,3,0.27,4,0.36,0,0,4,0.36,11,1,0,0,4,0.36,1,0.09,3,0.27,0,0,2,0.18,0,0,0,0,0,0,1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_TWN_SMK0_140_B1_1.txt.pipe,Smoking,TWN,B1_1,0,0,2,0.4,0,0,3,0.6,5,1,0,0,3,0.6,0,0,2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
W_TWN_SMK0_102_B1_1.txt.pipe,Smoking,TWN,B1_1,0,0,6,0.55,1,0.09,4,0.36,11,1,0,0,3,0.27,2,0.18,4,0.36,1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,0,0,0,0,0,0,0,0,0,0,11
W_TWN_PTJ0_156_B1_1.txt.pipe,Jobs,TWN,B1_1,0,0,2,0.5,0,0,2,0.5,4,1,0,0,1,0.25,1,0.25,1,0.25,0,0,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
W_TWN_PTJ0_104_B1_1.txt.pipe,Jobs,TWN,B1_1,1,0.1,4,0.4,2,0.2,3,0.3,10,1,0,0,2,0.2,0,0,4,0.4,1,0.1,0,0,0,0,1,0.1,0,0,1,0.1,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,10
W_TWN_SMK0_112_B1_1.txt.pipe,Smoking,TWN,B1_1,0,0,3,0.27,2,0.18,6,0.55,11,1,0,0,5,0.45,2,0.18,1,0.09,0,0,0,0,0,0,2,0.18,0,0,0,0,0,0,1,0.09,0,0,0,0,0,0,0,0,0,0,11
W_TWN_PTJ0_181_B1_1.txt.pipe,Jobs,TWN,B1_1,0,0,5,0.56,3,0.33,1,0.11,9,1,0,0,1,0.11,3,0.33,2,0.22,0,0,0,0,0,0,3,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_TWN_SMK0_158_B1_1.txt.pipe,Smoking,TWN,B1_1,0,0,0,0,1,0.14,6,0.86,7,1,0,0,6,0.86,0,0,0,0,0,0,0,0,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_TWN_SMK0_151_B1_1.txt.pipe,Smoking,TWN,B1_1,0,0,1,0.2,1,0.2,3,0.6,5,1,0,0,3,0.6,0,0,1,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
W_TWN_PTJ0_052_B1_1.txt.pipe,Jobs,TWN,B1_1,3,0.3,1,0.1,0,0,6,0.6,10,1,0,0,6,0.6,0,0,1,0.1,0,0,1,0.1,0,0,0,0,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_TWN_SMK0_065_B1_1.txt.pipe,Smoking,TWN,B1_1,1,0.09,5,0.45,4,0.36,1,0.09,11,1,0,0,1,0.09,1,0.09,4,0.36,1,0.09,0,0,0,0,3,0.27,0,0,1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_TWN_SMK0_149_B1_1.txt.pipe,Smoking,TWN,B1_1,0,0,3,0.43,0,0,4,0.57,7,1,0,0,3,0.43,3,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,7
W_TWN_SMK0_159_B1_1.txt.pipe,Smoking,TWN,B1_1,1,0.1,3,0.3,1,0.1,5,0.5,10,1,0,0,5,0.5,2,0.2,1,0.1,0,0,0,0,0,0,1,0.1,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_TWN_SMK0_161_B1_1.txt.pipe,Smoking,TWN,B1_1,1,0.2,1,0.2,1,0.2,2,0.4,5,1,0,0,2,0.4,0,0,1,0.2,0,0,1,0.2,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
W_TWN_PTJ0_058_B1_1.txt.pipe,Jobs,TWN,B1_1,1,0.12,4,0.5,3,0.38,0,0,8,1,0,0,0,0,3,0.38,1,0.12,1,0.12,0,0,0,0,2,0.25,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_TWN_SMK0_055_B1_1.txt.pipe,Smoking,TWN,B1_1,1,0.1,4,0.4,1,0.1,4,0.4,10,1,0,0,4,0.4,1,0.1,3,0.3,1,0.1,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_TWN_PTJ0_161_B1_1.txt.pipe,Jobs,TWN,B1_1,0,0,2,0.29,2,0.29,3,0.43,7,1,0,0,3,0.43,1,0.14,1,0.14,1,0.14,0,0,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_TWN_PTJ0_090_B1_1.txt.pipe,Jobs,TWN,B1_1,4,0.4,1,0.1,0,0,5,0.5,10,1,0,0,4,0.4,0,0,1,0.1,0,0,2,0.2,0,0,0,0,1,0.1,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_TWN_SMK0_175_B1_1.txt.pipe,Smoking,TWN,B1_1,1,0.17,1,0.17,2,0.33,2,0.33,6,1,0,0,2,0.33,0,0,1,0.17,0,0,0,0,0,0,2,0.33,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_TWN_SMK0_058_B1_1.txt.pipe,Smoking,TWN,B1_1,1,0.08,2,0.15,4,0.31,6,0.46,13,1,0,0,4,0.31,2,0.15,0,0,1,0.08,0,0,1,0.08,3,0.23,0,0,1,0.08,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,13
W_TWN_PTJ0_155_B1_1.txt.pipe,Jobs,TWN,B1_1,1,0.1,4,0.4,1,0.1,4,0.4,10,1,0,0,4,0.4,2,0.2,2,0.2,0,0,0,0,0,0,1,0.1,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_TWN_SMK0_165_B1_1.txt.pipe,Smoking,TWN,B1_1,1,0.14,2,0.29,0,0,4,0.57,7,1,0,0,4,0.57,1,0.14,1,0.14,0,0,0,0,0,0,0,0,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_TWN_SMK0_200_B1_1.txt.pipe,Smoking,TWN,B1_1,1,0.25,2,0.5,0,0,1,0.25,4,1,0,0,1,0.25,2,0.5,0,0,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
W_TWN_SMK0_109_B1_1.txt.pipe,Smoking,TWN,B1_1,2,0.33,2,0.33,1,0.17,1,0.17,6,1,0,0,1,0.17,0,0,2,0.33,0,0,2,0.33,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_TWN_SMK0_132_B1_1.txt.pipe,Smoking,TWN,B1_1,0,0,5,0.56,1,0.11,3,0.33,9,1,0,0,1,0.11,2,0.22,3,0.33,0,0,0,0,1,0.11,1,0.11,0,0,0,0,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,9
W_TWN_PTJ0_102_B1_1.txt.pipe,Jobs,TWN,B1_1,1,0.12,4,0.5,1,0.12,2,0.25,8,1,0,0,2,0.25,1,0.12,3,0.38,0,0,1,0.12,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_TWN_SMK0_045_B1_1.txt.pipe,Smoking,TWN,B1_1,1,0.09,5,0.45,3,0.27,2,0.18,11,1,0,0,2,0.18,2,0.18,3,0.27,1,0.09,0,0,0,0,2,0.18,0,0,1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_TWN_PTJ0_113_B1_1.txt.pipe,Jobs,TWN,B1_1,0,0,2,0.29,1,0.14,4,0.57,7,1,0,0,4,0.57,1,0.14,1,0.14,0,0,0,0,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_TWN_SMK0_054_B1_1.txt.pipe,Smoking,TWN,B1_1,2,0.14,3,0.21,2,0.14,7,0.5,14,1,0,0,7,0.5,1,0.07,2,0.14,0,0,1,0.07,0,0,2,0.14,0,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
W_TWN_SMK0_157_B1_1.txt.pipe,Smoking,TWN,B1_1,6,0.33,2,0.11,7,0.39,3,0.17,18,1,0,0,3,0.17,0,0,2,0.11,0,0,2,0.11,0,0,7,0.39,0,0,4,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
W_TWN_PTJ0_182_B1_1.txt.pipe,Jobs,TWN,B1_1,1,0.11,4,0.44,3,0.33,1,0.11,9,1,0,0,1,0.11,1,0.11,3,0.33,1,0.11,0,0,0,0,2,0.22,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_TWN_SMK0_135_B1_1.txt.pipe,Smoking,TWN,B1_1,2,0.29,2,0.29,2,0.29,1,0.14,7,1,0,0,1,0.14,1,0.14,1,0.14,0,0,1,0.14,0,0,2,0.29,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_TWN_SMK0_146_B1_1.txt.pipe,Smoking,TWN,B1_1,1,0.14,4,0.57,0,0,2,0.29,7,1,0,0,2,0.29,1,0.14,3,0.43,0,0,0,0,0,0,0,0,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_TWN_SMK0_091_B1_1.txt.pipe,Smoking,TWN,B1_1,1,0.12,4,0.5,2,0.25,1,0.12,8,1,0,0,1,0.12,2,0.25,2,0.25,1,0.12,0,0,0,0,1,0.12,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_TWN_PTJ0_200_B1_1.txt.pipe,Jobs,TWN,B1_1,0,0,1,0.2,1,0.2,3,0.6,5,1,0,0,2,0.4,1,0.2,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,5
W_TWN_PTJ0_064_B1_1.txt.pipe,Jobs,TWN,B1_1,2,0.25,2,0.25,1,0.12,3,0.38,8,1,0,0,2,0.25,0,0,2,0.25,0,0,2,0.25,1,0.12,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_TWN_PTJ0_132_B1_1.txt.pipe,Jobs,TWN,B1_1,3,0.27,2,0.18,2,0.18,4,0.36,11,1,0,0,4,0.36,0,0,2,0.18,1,0.09,2,0.18,0,0,1,0.09,0,0,1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_TWN_PTJ0_158_B1_1.txt.pipe,Jobs,TWN,B1_1,0,0,1,0.33,1,0.33,1,0.33,3,1,0,0,1,0.33,0,0,1,0.33,0,0,0,0,0,0,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
W_TWN_SMK0_025_B1_1.txt.pipe,Smoking,TWN,B1_1,0,0,2,0.25,1,0.12,5,0.62,8,1,0,0,5,0.62,0,0,2,0.25,0,0,0,0,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_TWN_PTJ0_135_B1_1.txt.pipe,Jobs,TWN,B1_1,1,0.07,4,0.29,3,0.21,6,0.43,14,1,0,0,4,0.29,3,0.21,1,0.07,0,0,0,0,1,0.07,3,0.21,1,0.07,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
W_TWN_PTJ0_147_B1_1.txt.pipe,Jobs,TWN,B1_1,2,0.22,2,0.22,2,0.22,3,0.33,9,1,0,0,2,0.22,0,0,2,0.22,0,0,2,0.22,0,0,2,0.22,0,0,0,0,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,9
W_TWN_SMK0_043_B1_1.txt.pipe,Smoking,TWN,B1_1,1,0.1,3,0.3,3,0.3,3,0.3,10,1,0,0,2,0.2,3,0.3,0,0,0,0,0,0,1,0.1,3,0.3,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_TWN_PTJ0_129_B1_1.txt.pipe,Jobs,TWN,B1_1,1,0.17,1,0.17,0,0,4,0.67,6,1,0,0,3,0.5,1,0.17,0,0,0,0,1,0.17,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_TWN_SMK0_036_B1_1.txt.pipe,Smoking,TWN,B1_1,3,0.3,3,0.3,3,0.3,1,0.1,10,1,0,0,1,0.1,0,0,3,0.3,1,0.1,1,0.1,0,0,2,0.2,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_TWN_SMK0_082_B1_1.txt.pipe,Smoking,TWN,B1_1,4,0.36,3,0.27,4,0.36,0,0,11,1,0,0,0,0,1,0.09,2,0.18,0,0,1,0.09,0,0,4,0.36,0,0,3,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_TWN_SMK0_035_B1_1.txt.pipe,Smoking,TWN,B1_1,1,0.17,3,0.5,1,0.17,1,0.17,6,1,0,0,1,0.17,3,0.5,0,0,0,0,1,0.17,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_TWN_PTJ0_183_B1_1.txt.pipe,Jobs,TWN,B1_1,2,0.5,2,0.5,0,0,0,0,4,1,0,0,0,0,1,0.25,1,0.25,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
W_TWN_SMK0_196_B1_1.txt.pipe,Smoking,TWN,B1_1,0,0,4,0.4,1,0.1,5,0.5,10,1,0,0,5,0.5,2,0.2,2,0.2,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_TWN_PTJ0_003_B1_1.txt.pipe,Jobs,TWN,B1_1,0,0,0,0,1,0.25,3,0.75,4,1,0,0,3,0.75,0,0,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
W_TWN_SMK0_147_B1_1.txt.pipe,Smoking,TWN,B1_1,1,0.11,1,0.11,3,0.33,4,0.44,9,1,0,0,3,0.33,0,0,1,0.11,1,0.11,1,0.11,0,0,2,0.22,0,0,0,0,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,9
W_TWN_PTJ0_055_B1_1.txt.pipe,Jobs,TWN,B1_1,4,0.44,1,0.11,0,0,4,0.44,9,1,0,0,3,0.33,0,0,1,0.11,0,0,2,0.22,0,0,0,0,0,0,2,0.22,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,9
W_TWN_SMK0_128_B1_1.txt.pipe,Smoking,TWN,B1_1,0,0,4,0.29,3,0.21,7,0.5,14,1,0,0,7,0.5,0,0,4,0.29,1,0.07,0,0,0,0,2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
W_TWN_PTJ0_165_B1_1.txt.pipe,Jobs,TWN,B1_1,2,0.29,3,0.43,2,0.29,0,0,7,1,0,0,0,0,0,0,3,0.43,0,0,0,0,0,0,2,0.29,0,0,2,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_TWN_PTJ0_033_B1_1.txt.pipe,Jobs,TWN,B1_1,0,0,2,0.22,3,0.33,4,0.44,9,1,0,0,2,0.22,1,0.11,1,0.11,0,0,0,0,1,0.11,3,0.33,0,0,0,0,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,9
W_TWN_PTJ0_043_B1_1.txt.pipe,Jobs,TWN,B1_1,0,0,3,0.43,1,0.14,3,0.43,7,1,0,0,2,0.29,2,0.29,1,0.14,0,0,0,0,1,0.14,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_TWN_PTJ0_036_B1_1.txt.pipe,Jobs,TWN,B1_1,3,0.27,2,0.18,2,0.18,4,0.36,11,1,0,0,4,0.36,0,0,2,0.18,0,0,1,0.09,0,0,2,0.18,0,0,2,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_TWN_PTJ0_071_B1_1.txt.pipe,Jobs,TWN,B1_1,4,0.29,4,0.29,0,0,6,0.43,14,1,0,0,5,0.36,3,0.21,1,0.07,0,0,2,0.14,1,0.07,0,0,0,0,2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
W_TWN_SMK0_096_B1_1.txt.pipe,Smoking,TWN,B1_1,0,0,0,0,2,0.25,6,0.75,8,1,0,0,6,0.75,0,0,0,0,0,0,0,0,0,0,2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_TWN_PTJ0_177_B1_1.txt.pipe,Jobs,TWN,B1_1,3,0.75,0,0,1,0.25,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0.25,0,0,1,0.25,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
W_TWN_SMK0_003_B1_1.txt.pipe,Smoking,TWN,B1_1,0,0,2,0.33,2,0.33,2,0.33,6,1,0,0,1,0.17,2,0.33,0,0,0,0,0,0,0,0,2,0.33,0,0,0,0,0,0,0,0,0,0,1,0.17,0,0,0,0,0,0,6
W_TWN_SMK0_062_B1_1.txt.pipe,Smoking,TWN,B1_1,0,0,2,0.33,2,0.33,2,0.33,6,1,0,0,2,0.33,1,0.17,1,0.17,1,0.17,0,0,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_TWN_SMK0_009_B1_1.txt.pipe,Smoking,TWN,B1_1,1,0.07,6,0.43,3,0.21,4,0.29,14,1,0,0,3,0.21,2,0.14,4,0.29,0,0,0,0,1,0.07,3,0.21,0,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
W_TWN_SMK0_177_B1_1.txt.pipe,Smoking,TWN,B1_1,1,0.2,1,0.2,2,0.4,1,0.2,5,1,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,2,0.4,0,0,1,0.2,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,5
W_TWN_PTJ0_163_B1_1.txt.pipe,Jobs,TWN,B1_1,1,0.17,3,0.5,2,0.33,0,0,6,1,0,0,0,0,0,0,3,0.5,0,0,0,0,0,0,2,0.33,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_TWN_PTJ0_018_B1_1.txt.pipe,Jobs,TWN,B1_1,0,0,3,0.38,1,0.12,4,0.5,8,1,0,0,3,0.38,2,0.25,1,0.12,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,8
W_TWN_SMK0_144_B1_1.txt.pipe,Smoking,TWN,B1_1,1,0.11,3,0.33,2,0.22,3,0.33,9,1,0,0,2,0.22,1,0.11,2,0.22,0,0,0,0,0,0,2,0.22,0,0,1,0.11,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,9
W_TWN_PTJ0_176_B1_1.txt.pipe,Jobs,TWN,B1_1,1,0.2,2,0.4,1,0.2,1,0.2,5,1,0,0,1,0.2,2,0.4,0,0,0,0,0,0,0,0,1,0.2,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
W_TWN_PTJ0_186_B1_1.txt.pipe,Jobs,TWN,B1_1,1,0.12,5,0.62,1,0.12,1,0.12,8,1,0,0,1,0.12,3,0.38,2,0.25,0,0,0,0,0,0,1,0.12,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_TWN_PTJ0_096_B1_1.txt.pipe,Jobs,TWN,B1_1,0,0,2,0.33,2,0.33,2,0.33,6,1,0,0,2,0.33,0,0,2,0.33,1,0.17,0,0,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_TWN_PTJ0_111_B1_1.txt.pipe,Jobs,TWN,B1_1,1,0.14,4,0.57,0,0,2,0.29,7,1,0,0,2,0.29,2,0.29,2,0.29,0,0,0,0,0,0,0,0,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_TWN_SMK0_064_B1_1.txt.pipe,Smoking,TWN,B1_1,2,0.2,4,0.4,2,0.2,2,0.2,10,1,0,0,2,0.2,2,0.2,2,0.2,0,0,1,0.1,0,0,2,0.2,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_TWN_SMK0_050_B1_1.txt.pipe,Smoking,TWN,B1_1,0,0,4,0.5,3,0.38,1,0.12,8,1,0,0,1,0.12,1,0.12,3,0.38,0,0,0,0,0,0,3,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_TWN_PTJ0_159_B1_1.txt.pipe,Jobs,TWN,B1_1,1,0.12,1,0.12,3,0.38,3,0.38,8,1,0,0,3,0.38,0,0,1,0.12,1,0.12,0,0,0,0,2,0.25,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_TWN_SMK0_129_B1_1.txt.pipe,Smoking,TWN,B1_1,3,0.38,3,0.38,0,0,2,0.25,8,1,0,0,2,0.25,0,0,3,0.38,0,0,0,0,0,0,0,0,0,0,3,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_TWN_SMK0_038_B1_1.txt.pipe,Smoking,TWN,B1_1,0,0,1,0.2,1,0.2,3,0.6,5,1,0,0,3,0.6,1,0.2,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
W_TWN_SMK0_034_B1_1.txt.pipe,Smoking,TWN,B1_1,0,0,3,0.38,3,0.38,2,0.25,8,1,0,0,2,0.25,0,0,3,0.38,0,0,0,0,0,0,3,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_TWN_PTJ0_149_B1_1.txt.pipe,Jobs,TWN,B1_1,0,0,2,0.25,1,0.12,5,0.62,8,1,0,0,4,0.5,2,0.25,0,0,0,0,0,0,0,0,1,0.12,0,0,0,0,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,8
W_TWN_PTJ0_008_B1_1.txt.pipe,Jobs,TWN,B1_1,0,0,3,0.43,2,0.29,2,0.29,7,1,0,0,1,0.14,1,0.14,2,0.29,1,0.14,0,0,0,0,1,0.14,0,0,0,0,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,7
W_TWN_SMK0_195_B1_1.txt.pipe,Smoking,TWN,B1_1,1,0.2,1,0.2,1,0.2,2,0.4,5,1,0,0,2,0.4,1,0.2,0,0,1,0.2,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
W_TWN_PTJ0_128_B1_1.txt.pipe,Jobs,TWN,B1_1,1,0.06,5,0.31,3,0.19,7,0.44,16,1,0,0,5,0.31,1,0.06,4,0.25,0,0,0,0,1,0.06,3,0.19,0,0,1,0.06,0,0,1,0.06,0,0,0,0,0,0,0,0,0,0,16
W_TWN_SMK0_111_B1_1.txt.pipe,Smoking,TWN,B1_1,0,0,7,0.64,0,0,4,0.36,11,1,0,0,4,0.36,1,0.09,6,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_TWN_SMK0_059_B1_1.txt.pipe,Smoking,TWN,B1_1,0,0,5,0.5,3,0.3,2,0.2,10,1,0,0,1,0.1,2,0.2,3,0.3,0,0,0,0,1,0.1,3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_TWN_PTJ0_026_B1_1.txt.pipe,Jobs,TWN,B1_1,3,0.23,6,0.46,4,0.31,0,0,13,1,0,0,0,0,4,0.31,2,0.15,0,0,1,0.08,0,0,4,0.31,0,0,2,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
W_TWN_PTJ0_114_B1_1.txt.pipe,Jobs,TWN,B1_1,5,0.33,2,0.13,2,0.13,6,0.4,15,1,0,0,5,0.33,0,0,2,0.13,0,0,2,0.13,0,0,2,0.13,0,0,3,0.2,0,0,1,0.07,0,0,0,0,0,0,0,0,0,0,15
W_TWN_PTJ0_038_B1_1.txt.pipe,Jobs,TWN,B1_1,3,0.33,4,0.44,1,0.11,1,0.11,9,1,0,0,1,0.11,3,0.33,1,0.11,0,0,2,0.22,0,0,1,0.11,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_TWN_SMK0_188_B1_1.txt.pipe,Smoking,TWN,B1_1,1,0.11,3,0.33,1,0.11,4,0.44,9,1,0,0,4,0.44,1,0.11,2,0.22,0,0,1,0.11,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_TWN_PTJ0_017_B1_1.txt.pipe,Jobs,TWN,B1_1,2,0.2,3,0.3,3,0.3,2,0.2,10,1,0,0,2,0.2,1,0.1,2,0.2,0,0,1,0.1,0,0,3,0.3,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_TWN_SMK0_017_B1_1.txt.pipe,Smoking,TWN,B1_1,4,0.44,3,0.33,1,0.11,1,0.11,9,1,0,0,1,0.11,1,0.11,2,0.22,0,0,1,0.11,0,0,1,0.11,0,0,3,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_TWN_PTJ0_002_B1_1.txt.pipe,Jobs,TWN,B1_1,4,0.5,1,0.12,0,0,3,0.38,8,1,0,0,2,0.25,0,0,1,0.12,0,0,1,0.12,0,0,0,0,0,0,3,0.38,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,8
W_TWN_SMK0_074_B1_1.txt.pipe,Smoking,TWN,B1_1,2,0.2,1,0.1,4,0.4,3,0.3,10,1,0,0,3,0.3,0,0,1,0.1,1,0.1,1,0.1,0,0,3,0.3,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_TWN_PTJ0_082_B1_1.txt.pipe,Jobs,TWN,B1_1,5,0.42,0,0,3,0.25,4,0.33,12,1,0,0,4,0.33,0,0,0,0,0,0,2,0.17,0,0,3,0.25,0,0,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_TWN_PTJ0_125_B1_1.txt.pipe,Jobs,TWN,B1_1,0,0,1,0.17,2,0.33,3,0.5,6,1,0,0,3,0.5,1,0.17,0,0,0,0,0,0,0,0,2,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_TWN_PTJ0_144_B1_1.txt.pipe,Jobs,TWN,B1_1,2,0.17,6,0.5,4,0.33,0,0,12,1,0,0,0,0,4,0.33,2,0.17,0,0,1,0.08,0,0,4,0.33,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
