file,Essay Type,Country,TOEFL,,Edited?,ID,Elaboration N,Elaboration %,Same-Unit N,Same-Unit %,Attribution N,Attribution %,Joint N,Joint %,Enablement N,Enablement %,Background N,Background %,Comparison N,Comparison %,Contrast N,Contrast %,Manner-Means N,Manner-Means %,Temporal N,Temporal %,Condition N,Condition %,Summary N,Summary %,Cause N,Cause %,Topic-Comment N,Topic-Comment %,Evaluation N,Evaluation %,Explanation N,Explanation %,Textual-Organization N,Textual-Organization %,Topic-Change N,Topic-Change %,total lines
105_AR_F_USA_NA_NA_10613_NAU.txt.json,Argumentative,USA,NA,C2,F,10613,160,0.63,16,0.06,6,0.02,39,0.15,6,0.02,2,0.01,1,0,3,0.01,0,0,0,0,8,0.03,0,0,4,0.02,0,0,1,0,9,0.04,0,0,0,0,255
106i_AR_F_CHN_1_F_10043_PRD.txt.json,Argumentative,CHN,80,B1_2,1,10043,75,0.51,10,0.07,7,0.05,18,0.12,4,0.03,7,0.05,1,0.01,1,0.01,0,0,0,0,1,0.01,0,0,3,0.02,0,0,0,0,19,0.13,0,0,0,0,146
106i_AR_1_SAU_1_M_10391_PRD.txt.json,Argumentative,SAU,102,B2,1,10391,72,0.6,4,0.03,5,0.04,20,0.17,4,0.03,5,0.04,0,0,1,0.01,0,0,0,0,1,0.01,0,0,1,0.01,0,0,0,0,7,0.06,0,0,0,0,120
105_AR_F_NAN_NA_NA_10603_NAU.txt.json,Argumentative,NAN,NA,A2,F,10603,235,0.69,14,0.04,23,0.07,30,0.09,5,0.01,3,0.01,2,0.01,11,0.03,0,0,0,0,2,0.01,1,0,4,0.01,0,0,0,0,11,0.03,0,0,0,0,341
106i_AR_F_CHN_1_F_10105_PRD.txt.json,Argumentative,CHN,82,B1_2,1,10105,113,0.59,8,0.04,17,0.09,26,0.13,3,0.02,3,0.02,0,0,7,0.04,0,0,5,0.03,1,0.01,1,0.01,2,0.01,0,0,0,0,7,0.04,0,0,0,0,193
106i_AR_1_GTM_2_M_11001_PRD.txt.json,Argumentative,GTM,88,B2,1,11001,140,0.62,16,0.07,20,0.09,16,0.07,2,0.01,2,0.01,0,0,10,0.04,0,0,1,0,3,0.01,1,0,2,0.01,0,0,1,0,13,0.06,0,0,0,0,227
106i_AR_1_MYS_2_M_10378_PRD.txt.json,Argumentative,MYS,104,B2,1,10378,131,0.72,10,0.05,2,0.01,11,0.06,2,0.01,6,0.03,4,0.02,5,0.03,0,0,0,0,4,0.02,0,0,1,0.01,0,0,1,0.01,6,0.03,0,0,0,0,183
106i_AR_1_CHN_1_M_10288_PRD.txt.json,Argumentative,CHN,91,B2,1,10288,92,0.53,8,0.05,19,0.11,20,0.12,4,0.02,5,0.03,0,0,12,0.07,0,0,1,0.01,4,0.02,0,0,0,0,0,0,0,0,7,0.04,0,0,0,0,172
106i_AR_1_CHN_1_F_10196_PRD.txt.json,Argumentative,CHN,94,B2,1,10196,54,0.58,6,0.06,6,0.06,10,0.11,3,0.03,2,0.02,0,0,4,0.04,0,0,0,0,2,0.02,0,0,0,0,0,0,1,0.01,5,0.05,0,0,0,0,93
106i_AR_1_IND_1_M_11010_PRD.txt.json,Argumentative,IND,110,B2,1,11010,127,0.66,12,0.06,9,0.05,30,0.16,1,0.01,2,0.01,0,0,4,0.02,0,0,0,0,2,0.01,0,0,2,0.01,0,0,0,0,4,0.02,0,0,0,0,193
106i_AR_F_MYS_2_M_10384_PRD.txt.json,Argumentative,MYS,92,B2,1,10384,85,0.6,12,0.08,14,0.1,6,0.04,3,0.02,6,0.04,1,0.01,3,0.02,0,0,0,0,2,0.01,0,0,2,0.01,0,0,0,0,8,0.06,0,0,0,0,142
106i_AR_F_PAK_1_F_11124_PRD.txt.json,Argumentative,PAK,NA,A2,1,11124,144,0.69,28,0.13,7,0.03,20,0.1,0,0,1,0,0,0,2,0.01,0,0,0,0,2,0.01,0,0,1,0,0,0,0,0,3,0.01,0,0,0,0,208
106i_AR_1_IDN_1_M_11048_PRD.txt.json,Argumentative,IDN,97,B2,1,11048,86,0.61,15,0.11,11,0.08,8,0.06,2,0.01,1,0.01,1,0.01,8,0.06,0,0,0,0,3,0.02,0,0,2,0.01,0,0,0,0,5,0.04,0,0,0,0,142
106i_AR_1_CHN_1_F_10784_PRD.txt.json,Argumentative,CHN,76,B1_2,1,10784,100,0.47,24,0.11,12,0.06,45,0.21,1,0,4,0.02,0,0,6,0.03,0,0,2,0.01,4,0.02,0,0,4,0.02,0,0,0,0,11,0.05,0,0,0,0,213
106i_AR_1_THA_1_M_10653_PRD.txt.json,Argumentative,THA,108,B2,1,10653,117,0.64,9,0.05,3,0.02,26,0.14,5,0.03,1,0.01,0,0,9,0.05,0,0,0,0,4,0.02,0,0,1,0.01,0,0,0,0,8,0.04,0,0,0,0,183
106i_AR_1_CHN_1_M_10282_PRD.txt.json,Argumentative,CHN,90,B2,1,10282,86,0.67,2,0.02,19,0.15,6,0.05,2,0.02,5,0.04,0,0,5,0.04,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,3,0.02,0,0,0,0,129
106i_AR_1_CHN_1_M_10921_PRD.txt.json,Argumentative,CHN,82,B1_2,1,10921,82,0.65,6,0.05,10,0.08,16,0.13,1,0.01,2,0.02,1,0.01,4,0.03,0,0,0,0,2,0.02,0,0,0,0,0,0,0,0,3,0.02,0,0,0,0,127
106i_AR_F_IND_1_M_11163_PRD.txt.json,Argumentative,IND,NA,A2,F,11163,103,0.61,2,0.01,14,0.08,13,0.08,8,0.05,3,0.02,0,0,9,0.05,0,0,0,0,5,0.03,0,0,1,0.01,0,0,1,0.01,10,0.06,0,0,0,0,169
106i_AR_1_CHN_2_M_10366_PRD.txt.json,Argumentative,CHN,94,B2,1,10366,116,0.54,22,0.1,18,0.08,25,0.12,3,0.01,9,0.04,1,0,4,0.02,0,0,2,0.01,6,0.03,0,0,0,0,0,0,1,0,7,0.03,0,0,0,0,214
106i_AR_F_MYS_2_F_11056_PRD.txt.json,Argumentative,MYS,99,B2,1,11056,160,0.71,13,0.06,7,0.03,22,0.1,1,0,8,0.04,3,0.01,0,0,0,0,0,0,3,0.01,2,0.01,1,0,0,0,0,0,4,0.02,0,0,0,0,224
106i_AR_1_CHN_1_M_10333_PRD.txt.json,Argumentative,CHN,98,B2,1,10333,71,0.63,12,0.11,6,0.05,6,0.05,3,0.03,1,0.01,0,0,4,0.04,0,0,0,0,3,0.03,0,0,2,0.02,0,0,1,0.01,4,0.04,0,0,0,0,113
106i_AR_F_GTM_2_M_11001_PRD.txt.json,Argumentative,GTM,88,B2,1,11001,143,0.59,14,0.06,22,0.09,18,0.07,4,0.02,2,0.01,0,0,13,0.05,0,0,1,0,3,0.01,0,0,4,0.02,0,0,0,0,17,0.07,0,0,0,0,241
106i_AR_F_CHN_1_M_10303_PRD.txt.json,Argumentative,CHN,85,B1_2,1,10303,88,0.59,6,0.04,8,0.05,17,0.11,6,0.04,3,0.02,0,0,9,0.06,0,0,0,0,4,0.03,0,0,1,0.01,0,0,2,0.01,5,0.03,0,0,0,0,149
106i_AR_F_NA_1_M_11114_PRD.txt.json,Argumentative,NA,NA,A2,1,11114,99,0.63,19,0.12,9,0.06,10,0.06,2,0.01,6,0.04,0,0,3,0.02,0,0,0,0,4,0.03,3,0.02,1,0.01,0,0,0,0,0,0,0,0,0,0,156
106i_AR_1_CHN_1_F_10168_PRD.txt.json,Argumentative,CHN,90,B2,1,10168,122,0.63,14,0.07,10,0.05,22,0.11,2,0.01,3,0.02,0,0,4,0.02,0,0,1,0.01,2,0.01,0,0,0,0,0,0,0,0,14,0.07,0,0,0,0,194
106i_AR_1_CHN_1_M_10531_PRD.txt.json,Argumentative,CHN,91,B2,1,10531,159,0.7,16,0.07,12,0.05,10,0.04,5,0.02,4,0.02,1,0,9,0.04,0,0,1,0,5,0.02,0,0,1,0,0,0,0,0,4,0.02,0,0,0,0,227
106i_AR_F_CHN_3_F_10942_PRD.txt.json,Argumentative,CHN,86,B1_2,1,10942,106,0.67,20,0.13,9,0.06,10,0.06,3,0.02,3,0.02,0,0,3,0.02,0,0,0,0,2,0.01,0,0,0,0,0,0,0,0,3,0.02,0,0,0,0,159
106i_AR_1_CHN_1_M_10281_PRD.txt.json,Argumentative,CHN,97,B2,1,10281,83,0.72,6,0.05,9,0.08,4,0.03,2,0.02,2,0.02,0,0,4,0.03,0,0,0,0,0,0,0,0,2,0.02,0,0,0,0,4,0.03,0,0,0,0,116
106i_AR_1_CHN_1_F_10203_PRD.txt.json,Argumentative,CHN,94,B2,1,10203,98,0.65,14,0.09,10,0.07,12,0.08,2,0.01,0,0,2,0.01,6,0.04,0,0,2,0.01,0,0,0,0,0,0,0,0,0,0,4,0.03,0,0,0,0,150
106i_AR_1_MYS_2_M_10756_PRD.txt.json,Argumentative,MYS,103,B2,1,10756,165,0.68,24,0.1,15,0.06,6,0.02,6,0.02,3,0.01,2,0.01,7,0.03,0,0,2,0.01,0,0,0,0,1,0,0,0,0,0,11,0.05,0,0,0,0,242
106i_AR_1_CHN_1_M_10685_PRD.txt.json,Argumentative,CHN,93,B2,1,10685,76,0.71,2,0.02,12,0.11,6,0.06,1,0.01,2,0.02,1,0.01,2,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.05,0,0,0,0,107
106i_AR_F_CHN_1_F_10025_PRD.txt.json,Argumentative,CHN,84,B1_2,1,10025,114,0.6,18,0.09,8,0.04,31,0.16,0,0,9,0.05,0,0,3,0.02,0,0,3,0.02,1,0.01,0,0,1,0.01,0,0,0,0,3,0.02,0,0,0,0,191
106i_AR_F_CHN_1_M_10077_PRD.txt.json,Argumentative,CHN,94,B2,1,10077,111,0.56,24,0.12,9,0.05,26,0.13,5,0.03,2,0.01,1,0.01,4,0.02,0,0,0,0,3,0.02,3,0.02,5,0.03,0,0,0,0,5,0.03,0,0,0,0,198
106i_AR_F_MYS_2_M_10380_PRD.txt.json,Argumentative,MYS,97,B2,F,10380,225,0.72,30,0.1,16,0.05,18,0.06,8,0.03,4,0.01,0,0,2,0.01,0,0,0,0,3,0.01,3,0.01,1,0,0,0,0,0,4,0.01,0,0,0,0,314
106i_AR_F_KOR_2_F_11087_PRD.txt.json,Argumentative,KOR,97,B2,1,11087,55,0.95,0,0,2,0.03,0,0,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
106i_AR_1_CHN_1_M_10173_PRD.txt.json,Argumentative,CHN,86,B1_2,1,10173,124,0.58,22,0.1,21,0.1,12,0.06,6,0.03,13,0.06,0,0,3,0.01,0,0,2,0.01,1,0,0,0,3,0.01,0,0,0,0,7,0.03,0,0,0,0,214
106i_AR_1_CHN_1_M_10581_PRD.txt.json,Argumentative,CHN,92,B2,1,10581,90,0.7,4,0.03,8,0.06,12,0.09,8,0.06,2,0.02,0,0,0,0,0,0,1,0.01,0,0,1,0.01,0,0,0,0,0,0,2,0.02,0,0,0,0,128
105_AR_F_USA_NA_NA_10668_NAU.txt.json,Argumentative,USA,92,C2,1,10668,170,0.58,22,0.07,21,0.07,24,0.08,0,0,4,0.01,3,0.01,21,0.07,0,0,3,0.01,4,0.01,3,0.01,2,0.01,0,0,3,0.01,15,0.05,0,0,0,0,295
106i_AR_F_CHN_3_M_10722_PRD.txt.json,Argumentative,CHN,85,B1_2,1,10722,143,0.65,8,0.04,8,0.04,4,0.02,3,0.01,5,0.02,0,0,5,0.02,0,0,1,0,2,0.01,0,0,7,0.03,0,0,1,0,32,0.15,0,0,0,0,219
106i_AR_1_CHN_3_M_10940_PRD.txt.json,Argumentative,CHN,96,B2,1,10940,111,0.74,4,0.03,11,0.07,4,0.03,4,0.03,2,0.01,0,0,1,0.01,0,0,0,0,0,0,1,0.01,1,0.01,0,0,1,0.01,10,0.07,0,0,0,0,150
106i_AR_F_CHN_1_F_10839_PRD.txt.json,Argumentative,CHN,89,B2,1,10839,86,0.64,8,0.06,11,0.08,6,0.04,6,0.04,3,0.02,0,0,4,0.03,0,0,1,0.01,0,0,0,0,4,0.03,0,0,0,0,5,0.04,0,0,0,0,134
106i_AR_1_CHN_1_F_10211_PRD.txt.json,Argumentative,CHN,103,B2,1,10211,87,0.55,10,0.06,12,0.08,16,0.1,5,0.03,3,0.02,1,0.01,7,0.04,0,0,0,0,1,0.01,0,0,2,0.01,0,0,1,0.01,13,0.08,0,0,0,0,158
106i_AR_F_NA_2_F_10761_PRD.txt.json,Argumentative,NA,NA,A2,F,10761,99,0.62,12,0.07,17,0.11,8,0.05,5,0.03,3,0.02,1,0.01,7,0.04,0,0,0,0,0,0,1,0.01,3,0.02,0,0,0,0,4,0.03,0,0,0,0,160
106i_AR_F_CHN_1_M_10506_PRD.txt.json,Argumentative,CHN,93,B2,1,10506,137,0.79,4,0.02,13,0.08,9,0.05,2,0.01,0,0,0,0,3,0.02,0,0,2,0.01,1,0.01,0,0,0,0,0,0,0,0,2,0.01,0,0,0,0,173
106i_AR_1_NA_1_F_10402_PRD.txt.json,Argumentative,NA,NA,A2,1,10402,50,0.56,4,0.04,2,0.02,11,0.12,3,0.03,5,0.06,0,0,3,0.03,0,0,0,0,3,0.03,0,0,4,0.04,0,0,0,0,5,0.06,0,0,0,0,90
105_AR_F_NAN_NA_NA_10551_NAU.txt.json,Argumentative,NAN,NA,A2,F,10551,184,0.66,12,0.04,19,0.07,26,0.09,3,0.01,5,0.02,0,0,4,0.01,0,0,0,0,1,0,0,0,8,0.03,0,0,0,0,17,0.06,0,0,0,0,279
106i_AR_1_CHN_1_M_10874_PRD.txt.json,Argumentative,CHN,86,B1_2,1,10874,89,0.73,2,0.02,6,0.05,12,0.1,3,0.02,0,0,0,0,6,0.05,0,0,0,0,1,0.01,0,0,1,0.01,0,0,0,0,2,0.02,0,0,0,0,122
106i_AR_1_KOR_1_M_10154_PRD.txt.json,Argumentative,KOR,98,B2,1,10154,80,0.65,19,0.15,11,0.09,4,0.03,0,0,1,0.01,0,0,4,0.03,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,4,0.03,0,0,0,0,124
106i_AR_F_CHN_1_M_10521_PRD.txt.json,Argumentative,CHN,96,B2,1,10521,175,0.62,16,0.06,14,0.05,36,0.13,0,0,7,0.02,0,0,18,0.06,0,0,2,0.01,4,0.01,0,0,2,0.01,0,0,0,0,8,0.03,0,0,0,0,282
106i_AR_F_CHN_1_F_10224_PRD.txt.json,Argumentative,CHN,91,B2,1,10224,90,0.54,14,0.08,12,0.07,22,0.13,5,0.03,2,0.01,0,0,6,0.04,0,0,1,0.01,3,0.02,0,0,3,0.02,0,0,0,0,8,0.05,0,0,0,0,166
106i_AR_1_CHN_1_M_10684_PRD.txt.json,Argumentative,CHN,99,B2,1,10684,98,0.56,20,0.11,21,0.12,14,0.08,4,0.02,4,0.02,0,0,5,0.03,0,0,2,0.01,3,0.02,0,0,1,0.01,0,0,0,0,3,0.02,0,0,0,0,175
106i_AR_1_MYS_2_M_10383_PRD.txt.json,Argumentative,MYS,107,B2,1,10383,102,0.67,6,0.04,5,0.03,12,0.08,5,0.03,4,0.03,0,0,2,0.01,0,0,2,0.01,0,0,0,0,1,0.01,0,0,0,0,13,0.09,0,0,0,0,152
106i_AR_F_CHN_1_F_10495_PRD.txt.json,Argumentative,CHN,91,B2,1,10495,118,0.57,20,0.1,13,0.06,24,0.12,2,0.01,6,0.03,1,0,12,0.06,0,0,0,0,0,0,0,0,4,0.02,0,0,0,0,8,0.04,0,0,0,0,208
106i_AR_1_IND_1_F_10259_PRD.txt.json,Argumentative,IND,106,B2,1,10259,100,0.67,2,0.01,7,0.05,16,0.11,2,0.01,1,0.01,0,0,6,0.04,0,0,0,0,3,0.02,0,0,3,0.02,0,0,1,0.01,9,0.06,0,0,0,0,150
106i_AR_1_CHN_1_F_10861_PRD.txt.json,Argumentative,CHN,97,B2,1,10861,126,0.68,10,0.05,5,0.03,16,0.09,6,0.03,1,0.01,1,0.01,1,0.01,0,0,0,0,4,0.02,0,0,4,0.02,0,0,0,0,10,0.05,0,0,0,0,184
106i_AR_F_CHN_1_M_10915_PRD.txt.json,Argumentative,CHN,89,B2,1,10915,97,0.61,10,0.06,14,0.09,22,0.14,3,0.02,3,0.02,0,0,6,0.04,0,0,0,0,1,0.01,0,0,1,0.01,0,0,0,0,3,0.02,0,0,0,0,160
106i_AR_1_KOR_1_M_10714_PRD.txt.json,Argumentative,KOR,102,B2,1,10714,84,0.63,15,0.11,1,0.01,12,0.09,1,0.01,6,0.04,1,0.01,5,0.04,0,0,0,0,3,0.02,0,0,1,0.01,0,0,1,0.01,4,0.03,0,0,0,0,134
106i_AR_1_CHN_1_M_10032_PRD.txt.json,Argumentative,CHN,87,B1_2,1,10032,57,0.68,5,0.06,1,0.01,16,0.19,0,0,3,0.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,1,0.01,0,0,0,0,84
106i_AR_F_CHN_1_M_10479_PRD.txt.json,Argumentative,CHN,87,B1_2,F,10479,49,0.48,2,0.02,7,0.07,4,0.04,1,0.01,5,0.05,3,0.03,5,0.05,0,0,1,0.01,1,0.01,0,0,0,0,0,0,1,0.01,23,0.23,0,0,0,0,102
106i_AR_1_CHN_1_M_10316_PRD.txt.json,Argumentative,CHN,92,B2,1,10316,115,0.83,2,0.01,4,0.03,2,0.01,3,0.02,1,0.01,0,0,3,0.02,0,0,3,0.02,2,0.01,0,0,0,0,0,0,0,0,3,0.02,0,0,0,0,138
106i_AR_1_CHN_2_F_10989_PRD.txt.json,Argumentative,CHN,88,B2,1,10989,103,0.6,12,0.07,12,0.07,12,0.07,9,0.05,5,0.03,0,0,9,0.05,0,0,1,0.01,2,0.01,0,0,2,0.01,0,0,0,0,4,0.02,0,0,0,0,171
106i_AR_F_LEB_1_M_11157_PRD.txt.json,Argumentative,LEB,NA,A2,1,11157,110,0.61,14,0.08,12,0.07,16,0.09,2,0.01,5,0.03,1,0.01,7,0.04,0,0,0,0,5,0.03,0,0,1,0.01,0,0,0,0,6,0.03,0,0,0,0,179
106i_AR_F_CHN_1_F_10896_PRD.txt.json,Argumentative,CHN,82,B1_2,1,10896,104,0.63,10,0.06,16,0.1,6,0.04,1,0.01,7,0.04,1,0.01,5,0.03,0,0,3,0.02,1,0.01,0,0,3,0.02,0,0,0,0,8,0.05,0,0,0,0,165
106i_AR_1_CHN_1_M_10287_PRD.txt.json,Argumentative,CHN,88,B2,1,10287,57,0.64,6,0.07,5,0.06,10,0.11,0,0,2,0.02,0,0,3,0.03,0,0,0,0,1,0.01,0,0,2,0.02,0,0,0,0,3,0.03,0,0,0,0,89
106i_AR_1_CHN_1_M_10081_PRD.txt.json,Argumentative,CHN,93,B2,1,10081,71,0.62,14,0.12,7,0.06,11,0.1,1,0.01,1,0.01,1,0.01,3,0.03,0,0,1,0.01,2,0.02,1,0.01,1,0.01,0,0,0,0,1,0.01,0,0,0,0,115
106i_AR_F_CHN_1_F_10034_PRD.txt.json,Argumentative,CHN,89,B2,1,10034,92,0.58,10,0.06,7,0.04,20,0.13,0,0,6,0.04,1,0.01,3,0.02,0,0,0,0,1,0.01,0,0,0,0,0,0,1,0.01,17,0.11,0,0,0,0,158
106i_AR_F_KOR_1_M_10388_PRD.txt.json,Argumentative,KOR,101,B2,1,10388,123,0.69,10,0.06,12,0.07,6,0.03,3,0.02,1,0.01,1,0.01,8,0.04,0,0,3,0.02,3,0.02,0,0,0,0,0,0,1,0.01,8,0.04,0,0,0,0,179
106i_AR_F_CHN_1_F_10825_PRD.txt.json,Argumentative,CHN,84,B1_2,1,10825,136,0.72,12,0.06,6,0.03,14,0.07,4,0.02,1,0.01,1,0.01,5,0.03,0,0,0,0,1,0.01,0,0,2,0.01,0,0,0,0,7,0.04,0,0,0,0,189
106i_AR_F_CHN_1_M_10128_PRD.txt.json,Argumentative,CHN,92,B2,1,10128,85,0.6,4,0.03,10,0.07,20,0.14,2,0.01,7,0.05,0,0,1,0.01,0,0,4,0.03,0,0,0,0,1,0.01,0,0,0,0,7,0.05,0,0,0,0,141
106i_AR_F_CHN_1_F_10897_PRD.txt.json,Argumentative,CHN,94,B2,1,10897,90,0.56,12,0.07,10,0.06,28,0.17,4,0.02,2,0.01,0,0,3,0.02,0,0,1,0.01,0,0,0,0,2,0.01,0,0,0,0,9,0.06,0,0,0,0,161
106i_AR_F_CHN_1_M_10169_PRD.txt.json,Argumentative,CHN,88,B2,1,10169,126,0.66,14,0.07,3,0.02,6,0.03,5,0.03,6,0.03,1,0.01,7,0.04,0,0,1,0.01,5,0.03,1,0.01,1,0.01,0,0,1,0.01,15,0.08,0,0,0,0,192
106i_AR_F_CHN_1_M_10863_PRD.txt.json,Argumentative,CHN,94,B2,1,10863,192,0.66,28,0.1,20,0.07,22,0.08,1,0,5,0.02,2,0.01,5,0.02,0,0,1,0,2,0.01,2,0.01,1,0,0,0,0,0,8,0.03,0,0,0,0,289
106i_AR_1_CHN_1_M_10505_PRD.txt.json,Argumentative,CHN,101,B2,1,10505,81,0.63,6,0.05,13,0.1,6,0.05,1,0.01,4,0.03,0,0,7,0.05,0,0,1,0.01,3,0.02,0,0,1,0.01,0,0,0,0,6,0.05,0,0,0,0,129
106i_AR_F_CHN_1_M_10039_PRD.txt.json,Argumentative,CHN,83,B1_2,F,10039,84,0.53,12,0.07,7,0.04,25,0.16,9,0.06,1,0.01,1,0.01,7,0.04,0,0,1,0.01,0,0,1,0.01,8,0.05,0,0,0,0,4,0.03,0,0,0,0,160
106i_AR_1_IND_1_M_10604_PRD.txt.json,Argumentative,IND,98,B2,1,10604,167,0.68,28,0.11,17,0.07,19,0.08,2,0.01,1,0,1,0,3,0.01,0,0,1,0,0,0,1,0,2,0.01,0,0,0,0,3,0.01,0,0,0,0,245
106i_AR_F_IND_1_M_11010_PRD.txt.json,Argumentative,IND,110,B2,1,11010,139,0.67,9,0.04,10,0.05,33,0.16,1,0,4,0.02,0,0,4,0.02,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0.03,0,0,0,0,208
106i_AR_1_CHN_1_M_10925_PRD.txt.json,Argumentative,CHN,85,B1_2,1,10925,141,0.58,22,0.09,21,0.09,20,0.08,6,0.02,5,0.02,0,0,7,0.03,0,0,0,0,5,0.02,0,0,2,0.01,0,0,0,0,13,0.05,0,0,0,0,242
106i_AR_F_CHN_3_M_10955_PRD.txt.json,Argumentative,CHN,101,B2,1,10955,125,0.75,8,0.05,5,0.03,4,0.02,8,0.05,3,0.02,0,0,5,0.03,0,0,0,0,2,0.01,1,0.01,0,0,0,0,0,0,6,0.04,0,0,0,0,167
105_AR_F_USA_NA_NA_10657_NAU.txt.json,Argumentative,USA,NA,C2,F,10657,259,0.63,30,0.07,43,0.1,21,0.05,2,0,13,0.03,1,0,9,0.02,0,0,4,0.01,4,0.01,3,0.01,7,0.02,0,0,1,0,14,0.03,0,0,0,0,411
106i_AR_1_CHN_1_F_10040_PRD.txt.json,Argumentative,CHN,90,B2,1,10040,47,0.75,6,0.1,3,0.05,0,0,2,0.03,1,0.02,0,0,3,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02,0,0,0,0,63
106i_AR_F_KAZ_1_M_11123_PRD.txt.json,Argumentative,KAZ,NA,A2,1,11123,102,0.5,12,0.06,10,0.05,32,0.16,4,0.02,2,0.01,0,0,10,0.05,0,0,1,0,4,0.02,1,0,3,0.01,0,0,0,0,23,0.11,0,0,0,0,204
106i_AR_F_KOR_1_M_10714_PRD.txt.json,Argumentative,KOR,102,B2,1,10714,114,0.65,18,0.1,3,0.02,13,0.07,2,0.01,6,0.03,0,0,5,0.03,0,0,0,0,3,0.02,2,0.01,3,0.02,0,0,0,0,7,0.04,0,0,0,0,176
106i_AR_F_CHN_1_F_10527_PRD.txt.json,Argumentative,CHN,92,B2,1,10527,167,0.54,36,0.12,14,0.05,48,0.16,12,0.04,5,0.02,0,0,3,0.01,0,0,3,0.01,1,0,4,0.01,3,0.01,0,0,0,0,11,0.04,0,0,0,0,307
106i_AR_F_CHN_2_M_10753_PRD.txt.json,Argumentative,CHN,88,B2,1,10753,153,0.53,22,0.08,18,0.06,26,0.09,5,0.02,10,0.03,0,0,21,0.07,0,0,0,0,0,0,3,0.01,3,0.01,0,0,1,0,24,0.08,0,0,0,0,286
106i_AR_F_CHN_2_M_10366_PRD.txt.json,Argumentative,CHN,94,B2,1,10366,128,0.59,16,0.07,19,0.09,28,0.13,4,0.02,5,0.02,0,0,3,0.01,0,0,0,0,7,0.03,0,0,1,0,0,0,0,0,5,0.02,0,0,0,0,216
106i_AR_1_CHN_1_F_10689_PRD.txt.json,Argumentative,CHN,101,B2,1,10689,170,0.67,20,0.08,9,0.04,24,0.09,5,0.02,10,0.04,4,0.02,1,0,0,0,1,0,0,0,2,0.01,2,0.01,0,0,0,0,6,0.02,0,0,0,0,254
106i_AR_1_CHN_2_M_10362_PRD.txt.json,Argumentative,CHN,92,B2,1,10362,65,0.63,4,0.04,12,0.12,4,0.04,1,0.01,2,0.02,0,0,7,0.07,0,0,0,0,0,0,0,0,2,0.02,0,0,0,0,6,0.06,0,0,0,0,103
106i_AR_1_CHN_2_F_10994_PRD.txt.json,Argumentative,CHN,100,B2,1,10994,110,0.72,8,0.05,6,0.04,14,0.09,2,0.01,2,0.01,1,0.01,2,0.01,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,6,0.04,0,0,0,0,152
106i_AR_1_IND_1_M_11011_PRD.txt.json,Argumentative,IND,97,B2,1,11011,110,0.66,6,0.04,8,0.05,22,0.13,1,0.01,4,0.02,2,0.01,3,0.02,0,0,0,0,2,0.01,1,0.01,1,0.01,0,0,0,0,7,0.04,0,0,0,0,167
106i_AR_F_IND_1_M_11125_PRD.txt.json,Argumentative,IND,NA,A2,1,11125,159,0.69,12,0.05,12,0.05,22,0.1,8,0.03,2,0.01,0,0,4,0.02,0,0,0,0,1,0,1,0,1,0,0,0,0,0,8,0.03,0,0,0,0,230
106i_AR_F_CHN_2_M_10744_PRD.txt.json,Argumentative,CHN,110,B2,1,10744,163,0.67,10,0.04,16,0.07,26,0.11,7,0.03,4,0.02,0,0,6,0.02,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11,0.04,0,0,0,0,245
106i_AR_1_CHN_1_F_10875_PRD.txt.json,Argumentative,CHN,87,B1_2,1,10875,63,0.63,8,0.08,9,0.09,6,0.06,2,0.02,2,0.02,0,0,4,0.04,0,0,1,0.01,2,0.02,0,0,0,0,0,0,0,0,3,0.03,0,0,0,0,100
106i_AR_1_CHN_1_F_10004_PRD.txt.json,Argumentative,CHN,90,B2,1,10004,92,0.68,8,0.06,9,0.07,13,0.1,1,0.01,1,0.01,1,0.01,2,0.01,0,0,0,0,2,0.01,0,0,0,0,0,0,0,0,6,0.04,0,0,0,0,135
106i_AR_F_LBY_1_M_10153_PRD.txt.json,Argumentative,LBY,96,B2,1,10153,157,0.65,32,0.13,14,0.06,15,0.06,3,0.01,2,0.01,0,0,3,0.01,0,0,1,0,3,0.01,3,0.01,1,0,0,0,0,0,9,0.04,0,0,0,0,243
106i_AR_F_CHN_1_F_10023_PRD.txt.json,Argumentative,CHN,85,B1_2,F,10023,82,0.64,6,0.05,10,0.08,10,0.08,1,0.01,9,0.07,0,0,2,0.02,0,0,0,0,0,0,0,0,5,0.04,0,0,0,0,4,0.03,0,0,0,0,129
106i_AR_F_CHN_3_M_10356_PRD.txt.json,Argumentative,CHN,90,B2,1,10356,82,0.68,6,0.05,9,0.07,6,0.05,5,0.04,1,0.01,0,0,5,0.04,0,0,0,0,0,0,1,0.01,1,0.01,0,0,0,0,5,0.04,0,0,0,0,121
