file,Essay Type,Country,Level,Elaboration N,Elaboration %,Same-Unit N,Same-Unit %,Attribution N,Attribution %,Joint N,Joint %,Enablement N,Enablement %,Background N,Background %,Comparison N,Comparison %,Contrast N,Contrast %,Manner-Means N,Manner-Means %,Temporal N,Temporal %,Condition N,Condition %,Summary N,Summary %,Cause N,Cause %,Topic-Comment N,Topic-Comment %,Evaluation N,Evaluation %,Explanation N,Explanation %,Textual-Organization N,Textual-Organization %,Topic-Change N,Topic-Change %,Comparison N,Comparison %,total lines
W_CHN_PTJ0_124_B1_1.txt.json.edus.parse,Jobs,CHN,B1_1,10,0.33,8,0.27,2,0.07,2,0.07,3,0.1,1,0.03,0,0.0,2,0.07,0,0.0,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30
W_PHL_SMK0_116_B1_2.txt.json.edus.parse,Smoking,PHL,B1_2,13,0.37,8,0.23,3,0.09,7,0.2,0,0.0,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35
W_CHN_PTJ0_103_B1_1.txt.json.edus.parse,Jobs,CHN,B1_1,14,0.39,3,0.08,6,0.17,7,0.19,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,2,0.06,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36
W_THA_PTJ0_336_A2_0.txt.json.edus.parse,Jobs,THA,A2_0,6,0.19,4,0.13,4,0.13,6,0.19,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,1,0.03,5,0.16,0,0.0,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,31
W_JPN_SMK0_283_B1_1.txt.json.edus.parse,Smoking,JPN,B1_1,9,0.33,7,0.26,6,0.22,1,0.04,0,0.0,1,0.04,0,0.0,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,27
W_IDN_SMK0_088_B1_1.txt.json.edus.parse,Smoking,IDN,B1_1,9,0.31,3,0.1,9,0.31,3,0.1,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,29
W_ENS_PTJ0_162_XX_3.txt.json.edus.parse,Jobs,ENS,XX_3,2,0.07,6,0.21,6,0.21,1,0.03,1,0.03,2,0.07,0,0.0,3,0.1,0,0.0,2,0.07,5,0.17,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,29
W_JPN_SMK0_155_B1_1.txt.json.edus.parse,Smoking,JPN,B1_1,5,0.17,4,0.14,8,0.28,5,0.17,2,0.07,0,0.0,0,0.0,1,0.03,3,0.1,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29
W_THA_SMK0_137_B1_2.txt.json.edus.parse,Smoking,THA,B1_2,12,0.44,4,0.15,1,0.04,2,0.07,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.15,0,0.0,1,0.04,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,27
W_PHL_PTJ0_175_B1_2.txt.json.edus.parse,Jobs,PHL,B1_2,15,0.47,4,0.12,6,0.19,1,0.03,2,0.06,2,0.06,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32
W_CHN_PTJ0_023_B1_1.txt.json.edus.parse,Jobs,CHN,B1_1,12,0.39,3,0.1,2,0.06,5,0.16,1,0.03,1,0.03,0,0.0,3,0.1,0,0.0,0,0.0,4,0.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31
W_SIN_PTJ0_148_B2_0.txt.json.edus.parse,Jobs,SIN,B2_0,11,0.39,4,0.14,3,0.11,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,2,0.07,5,0.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28
W_PHL_SMK0_058_B1_2.txt.json.edus.parse,Smoking,PHL,B1_2,5,0.16,2,0.06,8,0.26,5,0.16,2,0.06,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,5,0.16,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,31
W_JPN_SMK0_011_B2_0.txt.json.edus.parse,Smoking,JPN,B2_0,7,0.17,5,0.12,5,0.12,3,0.07,5,0.12,5,0.12,0,0.0,4,0.1,0,0.0,2,0.05,4,0.1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,41
W_PAK_PTJ0_010_B1_2.txt.json.edus.parse,Jobs,PAK,B1_2,6,0.19,5,0.16,2,0.06,6,0.19,5,0.16,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,6,0.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31
W_JPN_PTJ0_232_B1_1.txt.json.edus.parse,Jobs,JPN,B1_1,8,0.32,3,0.12,1,0.04,2,0.08,1,0.04,1,0.04,0,0.0,0,0.0,0,0.0,2,0.08,7,0.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25
W_THA_PTJ0_115_A2_0.txt.json.edus.parse,Jobs,THA,A2_0,8,0.25,8,0.25,8,0.25,2,0.06,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,0,0.0,32
W_SIN_PTJ0_115_B1_2.txt.json.edus.parse,Jobs,SIN,B1_2,5,0.19,4,0.15,4,0.15,7,0.27,3,0.12,1,0.04,0,0.0,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26
W_IDN_SMK0_146_B1_1.txt.json.edus.parse,Smoking,IDN,B1_1,11,0.44,5,0.2,2,0.08,3,0.12,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,25
W_JPN_SMK0_026_B1_1.txt.json.edus.parse,Smoking,JPN,B1_1,8,0.24,8,0.24,5,0.15,3,0.09,0,0.0,1,0.03,0,0.0,3,0.09,0,0.0,0,0.0,5,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33
W_CHN_PTJ0_358_B1_1.txt.json.edus.parse,Jobs,CHN,B1_1,10,0.31,4,0.12,2,0.06,7,0.22,3,0.09,0,0.0,2,0.06,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,2,0.06,32
W_CHN_SMK0_305_B1_1.txt.json.edus.parse,Smoking,CHN,B1_1,13,0.41,5,0.16,4,0.12,3,0.09,2,0.06,2,0.06,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,32
W_PHL_PTJ0_177_B1_2.txt.json.edus.parse,Jobs,PHL,B1_2,6,0.18,3,0.09,11,0.32,1,0.03,3,0.09,2,0.06,0,0.0,1,0.03,0,0.0,1,0.03,5,0.15,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,34
W_JPN_SMK0_108_A2_0.txt.json.edus.parse,Smoking,JPN,A2_0,16,0.46,3,0.09,5,0.14,6,0.17,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,35
W_KOR_SMK0_203_B1_1.txt.json.edus.parse,Smoking,KOR,B1_1,8,0.24,5,0.15,6,0.18,5,0.15,1,0.03,1,0.03,0,0.0,5,0.15,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33
W_PHL_PTJ0_002_B1_2.txt.json.edus.parse,Jobs,PHL,B1_2,12,0.35,5,0.15,2,0.06,1,0.03,1,0.03,3,0.09,0,0.0,3,0.09,0,0.0,1,0.03,5,0.15,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34
W_PHL_PTJ0_196_B1_2.txt.json.edus.parse,Jobs,PHL,B1_2,12,0.48,1,0.04,3,0.12,3,0.12,2,0.08,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,25
W_JPN_PTJ0_121_A2_0.txt.json.edus.parse,Jobs,JPN,A2_0,11,0.34,3,0.09,3,0.09,4,0.12,3,0.09,2,0.06,0,0.0,2,0.06,2,0.06,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32
W_CHN_PTJ0_283_B1_2.txt.json.edus.parse,Jobs,CHN,B1_2,11,0.44,3,0.12,2,0.08,2,0.08,0,0.0,3,0.12,0,0.0,0,0.0,0,0.0,1,0.04,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,25
W_CHN_PTJ0_164_B1_1.txt.json.edus.parse,Jobs,CHN,B1_1,14,0.41,5,0.15,6,0.18,2,0.06,1,0.03,2,0.06,0,0.0,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,34
W_ENS_PTJ0_151_XX_3.txt.json.edus.parse,Jobs,ENS,XX_3,10,0.32,2,0.06,9,0.29,2,0.06,2,0.06,0,0.0,2,0.06,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,31
W_ENS_SMK0_038_XX_1.txt.json.edus.parse,Smoking,ENS,XX_1,9,0.36,3,0.12,4,0.16,2,0.08,0,0.0,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,4,0.16,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,25
W_IDN_PTJ0_102_B1_1.txt.json.edus.parse,Jobs,IDN,B1_1,6,0.2,8,0.27,4,0.13,5,0.17,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,5,0.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30
W_CHN_PTJ0_150_B1_1.txt.json.edus.parse,Jobs,CHN,B1_1,17,0.61,2,0.07,0,0.0,1,0.04,3,0.11,1,0.04,0,0.0,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,28
W_THA_PTJ0_059_B1_1.txt.json.edus.parse,Jobs,THA,B1_1,6,0.17,8,0.22,6,0.17,2,0.06,4,0.11,2,0.06,0,0.0,1,0.03,0,0.0,2,0.06,3,0.08,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,36
W_THA_SMK0_208_A2_0.txt.json.edus.parse,Smoking,THA,A2_0,9,0.38,2,0.08,1,0.04,2,0.08,5,0.21,0,0.0,0,0.0,3,0.12,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,24
W_TWN_SMK0_126_A2_0.txt.json.edus.parse,Smoking,TWN,A2_0,6,0.18,8,0.24,3,0.09,5,0.15,2,0.06,2,0.06,0,0.0,7,0.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,34
W_PAK_PTJ0_175_B1_1.txt.json.edus.parse,Jobs,PAK,B1_1,10,0.27,8,0.22,5,0.14,3,0.08,0,0.0,0,0.0,1,0.03,2,0.05,0,0.0,1,0.03,6,0.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,37
W_SIN_SMK0_167_B1_2.txt.json.edus.parse,Smoking,SIN,B1_2,6,0.19,5,0.16,2,0.06,4,0.12,2,0.06,2,0.06,0,0.0,6,0.19,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,0,0.0,32
W_KOR_PTJ0_114_B2_0.txt.json.edus.parse,Jobs,KOR,B2_0,10,0.27,6,0.16,7,0.19,4,0.11,2,0.05,2,0.05,0,0.0,3,0.08,0,0.0,0,0.0,3,0.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37
W_CHN_SMK0_387_B1_1.txt.json.edus.parse,Smoking,CHN,B1_1,6,0.21,2,0.07,3,0.1,6,0.21,5,0.17,2,0.07,0,0.0,1,0.03,0,0.0,1,0.03,1,0.03,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29
W_THA_PTJ0_116_A2_0.txt.json.edus.parse,Jobs,THA,A2_0,4,0.2,3,0.15,3,0.15,8,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,20
W_SIN_SMK0_066_B2_0.txt.json.edus.parse,Smoking,SIN,B2_0,11,0.31,7,0.2,6,0.17,2,0.06,1,0.03,0,0.0,0,0.0,2,0.06,1,0.03,2,0.06,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,35
W_JPN_SMK0_110_A2_0.txt.json.edus.parse,Smoking,JPN,A2_0,17,0.44,6,0.15,7,0.18,2,0.05,2,0.05,2,0.05,0,0.0,1,0.03,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39
W_THA_PTJ0_233_A2_0.txt.json.edus.parse,Jobs,THA,A2_0,6,0.27,4,0.18,2,0.09,3,0.14,0,0.0,4,0.18,0,0.0,1,0.05,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,22
W_PAK_SMK0_094_B1_2.txt.json.edus.parse,Smoking,PAK,B1_2,8,0.33,4,0.17,2,0.08,1,0.04,4,0.17,3,0.12,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,24
W_HKG_SMK0_071_B1_2.txt.json.edus.parse,Smoking,HKG,B1_2,12,0.39,6,0.19,4,0.13,3,0.1,1,0.03,2,0.06,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,31
W_IDN_PTJ0_194_B1_2.txt.json.edus.parse,Jobs,IDN,B1_2,8,0.26,4,0.13,3,0.1,3,0.1,2,0.06,1,0.03,0,0.0,1,0.03,0,0.0,2,0.06,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,5,0.16,0,0.0,0,0.0,0,0.0,31
W_SIN_SMK0_156_B1_2.txt.json.edus.parse,Smoking,SIN,B1_2,6,0.26,6,0.26,1,0.04,4,0.17,0,0.0,3,0.13,0,0.0,0,0.0,2,0.09,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23
W_CHN_SMK0_302_B1_1.txt.json.edus.parse,Smoking,CHN,B1_1,9,0.26,4,0.11,6,0.17,3,0.09,4,0.11,3,0.09,0,0.0,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,3,0.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35
W_THA_PTJ0_077_B1_2.txt.json.edus.parse,Jobs,THA,B1_2,7,0.2,6,0.17,4,0.11,5,0.14,0,0.0,4,0.11,0,0.0,1,0.03,0,0.0,1,0.03,5,0.14,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,35
W_SIN_SMK0_048_B1_2.txt.json.edus.parse,Smoking,SIN,B1_2,5,0.21,6,0.25,5,0.21,2,0.08,0,0.0,2,0.08,0,0.0,3,0.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,24
W_JPN_SMK0_256_B1_2.txt.json.edus.parse,Smoking,JPN,B1_2,3,0.11,5,0.19,4,0.15,6,0.22,2,0.07,3,0.11,1,0.04,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,1,0.04,27
W_PHL_PTJ0_009_B1_2.txt.json.edus.parse,Jobs,PHL,B1_2,15,0.41,4,0.11,5,0.14,3,0.08,5,0.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,4,0.11,0,0.0,0,0.0,0,0.0,37
W_CHN_PTJ0_308_B1_1.txt.json.edus.parse,Jobs,CHN,B1_1,15,0.41,5,0.14,3,0.08,8,0.22,3,0.08,2,0.05,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37
W_PHL_PTJ0_046_B1_2.txt.json.edus.parse,Jobs,PHL,B1_2,16,0.42,3,0.08,6,0.16,4,0.11,0,0.0,2,0.05,0,0.0,0,0.0,2,0.05,0,0.0,2,0.05,0,0.0,1,0.03,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,38
W_CHN_PTJ0_003_B1_1.txt.json.edus.parse,Jobs,CHN,B1_1,8,0.23,10,0.29,4,0.11,5,0.14,3,0.09,2,0.06,0,0.0,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35
W_THA_SMK0_037_B1_2.txt.json.edus.parse,Smoking,THA,B1_2,7,0.27,5,0.19,1,0.04,5,0.19,3,0.12,1,0.04,0,0.0,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,26
W_PHL_SMK0_179_B1_2.txt.json.edus.parse,Smoking,PHL,B1_2,10,0.29,8,0.24,5,0.15,5,0.15,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,34
W_PHL_SMK0_123_B1_1.txt.json.edus.parse,Smoking,PHL,B1_1,10,0.32,6,0.19,4,0.13,2,0.06,2,0.06,1,0.03,0,0.0,2,0.06,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,31
W_THA_PTJ0_385_B1_1.txt.json.edus.parse,Jobs,THA,B1_1,11,0.41,5,0.19,5,0.19,1,0.04,0,0.0,4,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,27
W_THA_SMK0_319_B1_1.txt.json.edus.parse,Smoking,THA,B1_1,8,0.24,9,0.26,8,0.24,4,0.12,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,1,0.03,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34
W_TWN_PTJ0_022_A2_0.txt.json.edus.parse,Jobs,TWN,A2_0,5,0.17,2,0.07,7,0.24,3,0.1,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,5,0.17,0,0.0,1,0.03,0,0.0,0,0.0,3,0.1,0,0.0,0,0.0,0,0.0,29
W_SIN_SMK0_076_B1_2.txt.json.edus.parse,Smoking,SIN,B1_2,11,0.29,10,0.26,2,0.05,4,0.11,2,0.05,2,0.05,0,0.0,6,0.16,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38
W_TWN_SMK0_037_A2_0.txt.json.edus.parse,Smoking,TWN,A2_0,8,0.26,6,0.19,6,0.19,1,0.03,2,0.06,0,0.0,1,0.03,3,0.1,0,0.0,0,0.0,3,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,31
W_KOR_PTJ0_272_B2_0.txt.json.edus.parse,Jobs,KOR,B2_0,8,0.25,8,0.25,2,0.06,6,0.19,0,0.0,1,0.03,0,0.0,0,0.0,3,0.09,2,0.06,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32
W_JPN_PTJ0_262_A2_0.txt.json.edus.parse,Jobs,JPN,A2_0,7,0.21,4,0.12,11,0.32,5,0.15,0,0.0,2,0.06,0,0.0,1,0.03,1,0.03,0,0.0,3,0.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34
W_JPN_PTJ0_312_A2_0.txt.json.edus.parse,Jobs,JPN,A2_0,8,0.21,8,0.21,5,0.13,5,0.13,3,0.08,2,0.05,1,0.03,3,0.08,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,39
W_KOR_PTJ0_211_B1_2.txt.json.edus.parse,Jobs,KOR,B1_2,7,0.18,5,0.13,9,0.24,3,0.08,0,0.0,2,0.05,0,0.0,2,0.05,0,0.0,0,0.0,6,0.16,0,0.0,1,0.03,0,0.0,0,0.0,3,0.08,0,0.0,0,0.0,0,0.0,38
W_JPN_PTJ0_033_A2_0.txt.json.edus.parse,Jobs,JPN,A2_0,10,0.34,5,0.17,4,0.14,3,0.1,1,0.03,2,0.07,0,0.0,2,0.07,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,29
W_JPN_PTJ0_159_A2_0.txt.json.edus.parse,Jobs,JPN,A2_0,6,0.18,2,0.06,14,0.42,8,0.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,33
W_CHN_SMK0_269_B1_1.txt.json.edus.parse,Smoking,CHN,B1_1,12,0.24,11,0.22,8,0.16,3,0.06,1,0.02,6,0.12,0,0.0,0,0.0,0,0.0,0,0.0,6,0.12,0,0.0,1,0.02,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,49
W_JPN_PTJ0_054_B2_0.txt.json.edus.parse,Jobs,JPN,B2_0,11,0.32,5,0.15,5,0.15,4,0.12,5,0.15,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34
W_PAK_SMK0_024_B1_2.txt.json.edus.parse,Smoking,PAK,B1_2,5,0.23,4,0.18,2,0.09,2,0.09,4,0.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.18,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,22
W_CHN_PTJ0_088_B1_1.txt.json.edus.parse,Jobs,CHN,B1_1,8,0.4,3,0.15,0,0.0,2,0.1,2,0.1,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,3,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20
W_KOR_PTJ0_284_B2_0.txt.json.edus.parse,Jobs,KOR,B2_0,13,0.35,7,0.19,6,0.16,8,0.22,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,37
W_PAK_SMK0_186_B1_2.txt.json.edus.parse,Smoking,PAK,B1_2,6,0.19,7,0.23,4,0.13,3,0.1,4,0.13,0,0.0,0,0.0,2,0.06,0,0.0,1,0.03,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,31
W_THA_PTJ0_355_B1_1.txt.json.edus.parse,Jobs,THA,B1_1,13,0.38,4,0.12,3,0.09,3,0.09,1,0.03,2,0.06,0,0.0,0,0.0,1,0.03,1,0.03,4,0.12,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,34
W_CHN_PTJ0_196_B1_1.txt.json.edus.parse,Jobs,CHN,B1_1,10,0.25,4,0.1,7,0.17,4,0.1,4,0.1,2,0.05,0,0.0,3,0.07,0,0.0,0,0.0,2,0.05,0,0.0,2,0.05,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,40
W_TWN_PTJ0_136_A2_0.txt.json.edus.parse,Jobs,TWN,A2_0,4,0.17,3,0.12,4,0.17,2,0.08,0,0.0,4,0.17,0,0.0,0,0.0,0,0.0,0,0.0,6,0.25,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,24
W_HKG_PTJ0_032_B1_2.txt.json.edus.parse,Jobs,HKG,B1_2,9,0.36,5,0.2,2,0.08,2,0.08,1,0.04,2,0.08,0,0.0,0,0.0,1,0.04,0,0.0,3,0.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25
W_JPN_SMK0_076_A2_0.txt.json.edus.parse,Smoking,JPN,A2_0,7,0.21,4,0.12,9,0.27,3,0.09,1,0.03,4,0.12,0,0.0,3,0.09,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33
W_IDN_PTJ0_066_B1_2.txt.json.edus.parse,Jobs,IDN,B1_2,12,0.32,8,0.21,4,0.11,3,0.08,2,0.05,0,0.0,0,0.0,1,0.03,0,0.0,2,0.05,0,0.0,0,0.0,3,0.08,0,0.0,0,0.0,3,0.08,0,0.0,0,0.0,0,0.0,38
W_THA_PTJ0_133_A2_0.txt.json.edus.parse,Jobs,THA,A2_0,8,0.33,5,0.21,0,0.0,2,0.08,2,0.08,2,0.08,0,0.0,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,24
W_IDN_SMK0_055_B1_1.txt.json.edus.parse,Smoking,IDN,B1_1,8,0.24,4,0.12,7,0.21,6,0.18,1,0.03,2,0.06,0,0.0,2,0.06,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,0,0.0,34
W_PHL_SMK0_053_B1_1.txt.json.edus.parse,Smoking,PHL,B1_1,7,0.28,3,0.12,5,0.2,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.12,0,0.0,1,0.04,0,0.0,0,0.0,5,0.2,0,0.0,0,0.0,0,0.0,25
